Model ID,TXD Name,Texture Name,URL
17453,lodcunty,cw2_mountdirt,https://gtxd.net/images/gtasa_textures/lodcunty.cw2_mountdirt.png
17453,lodcunty,cw2_mounttrail,https://gtxd.net/images/gtasa_textures/lodcunty.cw2_mounttrail.png
17453,lodcunty,cw2_mounttrailblank,https://gtxd.net/images/gtasa_textures/lodcunty.cw2_mounttrailblank.png
17453,lodcunty,cw2_weeroad1,https://gtxd.net/images/gtasa_textures/lodcunty.cw2_weeroad1.png
17453,lodcunty,des_dam_conc,https://gtxd.net/images/gtasa_textures/lodcunty.des_dam_conc.png
17453,lodcunty,des_dirt2,https://gtxd.net/images/gtasa_textures/lodcunty.des_dirt2.png
17453,lodcunty,des_dirtgrassmix_grass4,https://gtxd.net/images/gtasa_textures/lodcunty.des_dirtgrassmix_grass4.png
17453,lodcunty,des_dirtgrassmixb,https://gtxd.net/images/gtasa_textures/lodcunty.des_dirtgrassmixb.png
17453,lodcunty,des_dirtgrassmixbmp,https://gtxd.net/images/gtasa_textures/lodcunty.des_dirtgrassmixbmp.png
17453,lodcunty,des_dirtgrassmixc,https://gtxd.net/images/gtasa_textures/lodcunty.des_dirtgrassmixc.png
17453,lodcunty,des_motelsigns3,https://gtxd.net/images/gtasa_textures/lodcunty.des_motelsigns3.png
17453,lodcunty,des_motelwall5,https://gtxd.net/images/gtasa_textures/lodcunty.des_motelwall5.png
17453,lodcunty,des_shingles,https://gtxd.net/images/gtasa_textures/lodcunty.des_shingles.png
17453,lodcunty,desertstones256,https://gtxd.net/images/gtasa_textures/lodcunty.desertstones256.png
17453,lodcunty,desertstones256forestmix,https://gtxd.net/images/gtasa_textures/lodcunty.desertstones256forestmix.png
17453,lodcunty,desgreengrass,https://gtxd.net/images/gtasa_textures/lodcunty.desgreengrass.png
17453,lodcunty,desmud,https://gtxd.net/images/gtasa_textures/lodcunty.desmud.png
17453,lodcunty,desmudgrass,https://gtxd.net/images/gtasa_textures/lodcunty.desmudgrass.png
17453,lodcunty,desmudtrail,https://gtxd.net/images/gtasa_textures/lodcunty.desmudtrail.png
17453,lodcunty,dirt64b2,https://gtxd.net/images/gtasa_textures/lodcunty.dirt64b2.png
17453,lodcunty,dirttracksgrass256,https://gtxd.net/images/gtasa_textures/lodcunty.dirttracksgrass256.png
17453,lodcunty,forest_rocks,https://gtxd.net/images/gtasa_textures/lodcunty.forest_rocks.png
17453,lodcunty,forestfloor3,https://gtxd.net/images/gtasa_textures/lodcunty.forestfloor3.png
17453,lodcunty,forestfloor3_forest,https://gtxd.net/images/gtasa_textures/lodcunty.forestfloor3_forest.png
17453,lodcunty,forestfloor4,https://gtxd.net/images/gtasa_textures/lodcunty.forestfloor4.png
17453,lodcunty,forestfloor256,https://gtxd.net/images/gtasa_textures/lodcunty.forestfloor256.png
17453,lodcunty,forestfloor256_blenddirt,https://gtxd.net/images/gtasa_textures/lodcunty.forestfloor256_blenddirt.png
17453,lodcunty,forestfloor_sones256,https://gtxd.net/images/gtasa_textures/lodcunty.forestfloor_sones256.png
17453,lodcunty,forestfloorblendded,https://gtxd.net/images/gtasa_textures/lodcunty.forestfloorblendded.png
17453,lodcunty,grass4_des_dirt2,https://gtxd.net/images/gtasa_textures/lodcunty.grass4_des_dirt2.png
17453,lodcunty,grass4dirtytrans,https://gtxd.net/images/gtasa_textures/lodcunty.grass4dirtytrans.png
17453,lodcunty,grass10_grassdeep1,https://gtxd.net/images/gtasa_textures/lodcunty.grass10_grassdeep1.png
17453,lodcunty,grass10_stones256,https://gtxd.net/images/gtasa_textures/lodcunty.grass10_stones256.png
17453,lodcunty,grass10des_dirt2,https://gtxd.net/images/gtasa_textures/lodcunty.grass10des_dirt2.png
17453,lodcunty,grass10dirt,https://gtxd.net/images/gtasa_textures/lodcunty.grass10dirt.png
17453,lodcunty,grass10forest,https://gtxd.net/images/gtasa_textures/lodcunty.grass10forest.png
17453,lodcunty,grassdead1,https://gtxd.net/images/gtasa_textures/lodcunty.grassdead1.png
17453,lodcunty,grassdeep1,https://gtxd.net/images/gtasa_textures/lodcunty.grassdeep1.png
17453,lodcunty,grassdeep256,https://gtxd.net/images/gtasa_textures/lodcunty.grassdeep256.png
17453,lodcunty,grassdirtblend,https://gtxd.net/images/gtasa_textures/lodcunty.grassdirtblend.png
17453,lodcunty,grassgrnbrnx256,https://gtxd.net/images/gtasa_textures/lodcunty.grassgrnbrnx256.png
17453,lodcunty,grassshort2long256,https://gtxd.net/images/gtasa_textures/lodcunty.grassshort2long256.png
17453,lodcunty,grasstype1-4,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype1-4.png
17453,lodcunty,grasstype3,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype3.png
17453,lodcunty,grasstype3dirt,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype3dirt.png
17453,lodcunty,grasstype4-3,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype4-3.png
17453,lodcunty,grasstype4,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype4.png
17453,lodcunty,grasstype4_forestblend,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype4_forestblend.png
17453,lodcunty,grasstype4_mudblend,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype4_mudblend.png
17453,lodcunty,grasstype4_staw,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype4_staw.png
17453,lodcunty,grasstype4blndtodirt,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype4blndtodirt.png
17453,lodcunty,grasstype4blndtomud,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype4blndtomud.png
17453,lodcunty,grasstype5,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype5.png
17453,lodcunty,grasstype5_4,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype5_4.png
17453,lodcunty,grasstype5_dirt,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype5_dirt.png
17453,lodcunty,grasstype10,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype10.png
17453,lodcunty,grasstype10_4blend,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype10_4blend.png
17453,lodcunty,grasstype510,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype510.png
17453,lodcunty,grasstype510_10,https://gtxd.net/images/gtasa_textures/lodcunty.grasstype510_10.png
17453,lodcunty,mountainskree_stones256,https://gtxd.net/images/gtasa_textures/lodcunty.mountainskree_stones256.png
17453,lodcunty,muddywater,https://gtxd.net/images/gtasa_textures/lodcunty.muddywater.png
17453,lodcunty,newcrop3,https://gtxd.net/images/gtasa_textures/lodcunty.newcrop3.png
17453,lodcunty,parking2,https://gtxd.net/images/gtasa_textures/lodcunty.parking2.png
17453,lodcunty,parking2plain,https://gtxd.net/images/gtasa_textures/lodcunty.parking2plain.png
17453,lodcunty,plaintarmac1,https://gtxd.net/images/gtasa_textures/lodcunty.plaintarmac1.png
17453,lodcunty,redbridge128,https://gtxd.net/images/gtasa_textures/lodcunty.redbridge128.png
17453,lodcunty,roadblendcunt,https://gtxd.net/images/gtasa_textures/lodcunty.roadblendcunt.png
17453,lodcunty,rocktq128,https://gtxd.net/images/gtasa_textures/lodcunty.rocktq128.png
17453,lodcunty,rocktq128_dirt,https://gtxd.net/images/gtasa_textures/lodcunty.rocktq128_dirt.png
17453,lodcunty,rocktq128_forestblend,https://gtxd.net/images/gtasa_textures/lodcunty.rocktq128_forestblend.png
17453,lodcunty,rocktq128_forestblend2,https://gtxd.net/images/gtasa_textures/lodcunty.rocktq128_forestblend2.png
17453,lodcunty,rocktq128_grass4blend,https://gtxd.net/images/gtasa_textures/lodcunty.rocktq128_grass4blend.png
17453,lodcunty,rocktq128blender,https://gtxd.net/images/gtasa_textures/lodcunty.rocktq128blender.png
17453,lodcunty,rooftiles1,https://gtxd.net/images/gtasa_textures/lodcunty.rooftiles1.png
17453,lodcunty,stones256,https://gtxd.net/images/gtasa_textures/lodcunty.stones256.png
17453,lodcunty,stonewall3_la,https://gtxd.net/images/gtasa_textures/lodcunty.stonewall3_la.png
17453,lodcunty,stormdrain5_nt,https://gtxd.net/images/gtasa_textures/lodcunty.stormdrain5_nt.png
17453,lodcunty,sw_dirt01,https://gtxd.net/images/gtasa_textures/lodcunty.sw_dirt01.png
17453,lodcunty,sw_dirt01_forestblend,https://gtxd.net/images/gtasa_textures/lodcunty.sw_dirt01_forestblend.png
17453,lodcunty,sw_sand,https://gtxd.net/images/gtasa_textures/lodcunty.sw_sand.png
17453,lodcunty,sw_sandgrass4,https://gtxd.net/images/gtasa_textures/lodcunty.sw_sandgrass4.png
17453,lodcunty,sw_tunnel02bmp,https://gtxd.net/images/gtasa_textures/lodcunty.sw_tunnel02bmp.png
17453,lodcunty,ws_carparknew1,https://gtxd.net/images/gtasa_textures/lodcunty.ws_carparknew1.png
17453,lodcunty,ws_carparknew2,https://gtxd.net/images/gtasa_textures/lodcunty.ws_carparknew2.png
17453,lodcunty,ws_freeway4,https://gtxd.net/images/gtasa_textures/lodcunty.ws_freeway4.png
17453,lodcunty,ws_rottenwall,https://gtxd.net/images/gtasa_textures/lodcunty.ws_rottenwall.png
17453,lodcunty,ws_sandstone1,https://gtxd.net/images/gtasa_textures/lodcunty.ws_sandstone1.png
17453,lodcunty,ws_traingravel,https://gtxd.net/images/gtasa_textures/lodcunty.ws_traingravel.png
17453,lodcunty,ws_tunnelwall1,https://gtxd.net/images/gtasa_textures/lodcunty.ws_tunnelwall1.png
17453,lodcunty,ws_tunnelwall2,https://gtxd.net/images/gtasa_textures/lodcunty.ws_tunnelwall2.png
18267,logcabincs_t,Gen_Log,https://gtxd.net/images/gtasa_textures/logcabincs_t.Gen_Log.png
18267,logcabincs_t,Gen_Log_End,https://gtxd.net/images/gtasa_textures/logcabincs_t.Gen_Log_End.png
18267,logcabincs_t,Gen_Scaffold_Wood_Under,https://gtxd.net/images/gtasa_textures/logcabincs_t.Gen_Scaffold_Wood_Under.png
18267,logcabincs_t,compfence5_LAe,https://gtxd.net/images/gtasa_textures/logcabincs_t.compfence5_LAe.png
10308,lomall,alleydoor9b,https://gtxd.net/images/gtasa_textures/lomall.alleydoor9b.png
10308,lomall,bboardblank_law,https://gtxd.net/images/gtasa_textures/lomall.bboardblank_law.png
10308,lomall,club_metal_sfw,https://gtxd.net/images/gtasa_textures/lomall.club_metal_sfw.png
10308,lomall,dirt64b2,https://gtxd.net/images/gtasa_textures/lomall.dirt64b2.png
10308,lomall,helipad_leg,https://gtxd.net/images/gtasa_textures/lomall.helipad_leg.png
10308,lomall,lomall_ext1_,https://gtxd.net/images/gtasa_textures/lomall.lomall_ext1_.png
10308,lomall,lomall_ext2_,https://gtxd.net/images/gtasa_textures/lomall.lomall_ext2_.png
10308,lomall,lomall_ext3_,https://gtxd.net/images/gtasa_textures/lomall.lomall_ext3_.png
10308,lomall,sf_concrete1,https://gtxd.net/images/gtasa_textures/lomall.sf_concrete1.png
10308,lomall,sf_hospitaldr1,https://gtxd.net/images/gtasa_textures/lomall.sf_hospitaldr1.png
10308,lomall,sf_hospitaldr2,https://gtxd.net/images/gtasa_textures/lomall.sf_hospitaldr2.png
10308,lomall,sf_window_mod1,https://gtxd.net/images/gtasa_textures/lomall.sf_window_mod1.png
10308,lomall,skylight_windows,https://gtxd.net/images/gtasa_textures/lomall.skylight_windows.png
10308,lomall,stonesteps1,https://gtxd.net/images/gtasa_textures/lomall.stonesteps1.png
10308,lomall,stormdrain3_nt,https://gtxd.net/images/gtasa_textures/lomall.stormdrain3_nt.png
10308,lomall,tarmacplain_bank,https://gtxd.net/images/gtasa_textures/lomall.tarmacplain_bank.png
10308,lomall,tileornateg256,https://gtxd.net/images/gtasa_textures/lomall.tileornateg256.png
10308,lomall,ws_rooftarmac1,https://gtxd.net/images/gtasa_textures/lomall.ws_rooftarmac1.png
10308,lomall,ws_xenon_old_dirty,https://gtxd.net/images/gtasa_textures/lomall.ws_xenon_old_dirty.png
10308,lomall,zombiegeddon,https://gtxd.net/images/gtasa_textures/lomall.zombiegeddon.png
10280,lombard,Bow_church_grass_alt,https://gtxd.net/images/gtasa_textures/lombard.Bow_church_grass_alt.png
10280,lombard,Lombard_door1,https://gtxd.net/images/gtasa_textures/lombard.Lombard_door1.png
10280,lombard,coasty_fencet_sfe,https://gtxd.net/images/gtasa_textures/lombard.coasty_fencet_sfe.png
10280,lombard,lombard_build1_1,https://gtxd.net/images/gtasa_textures/lombard.lombard_build1_1.png
10280,lombard,lombard_build1_2,https://gtxd.net/images/gtasa_textures/lombard.lombard_build1_2.png
10280,lombard,lombard_build1_3,https://gtxd.net/images/gtasa_textures/lombard.lombard_build1_3.png
10280,lombard,lombard_build1_4,https://gtxd.net/images/gtasa_textures/lombard.lombard_build1_4.png
10280,lombard,lombard_build2_1,https://gtxd.net/images/gtasa_textures/lombard.lombard_build2_1.png
10280,lombard,lombard_build2_2,https://gtxd.net/images/gtasa_textures/lombard.lombard_build2_2.png
10280,lombard,lombard_build2_3,https://gtxd.net/images/gtasa_textures/lombard.lombard_build2_3.png
10280,lombard,lombard_build2_4,https://gtxd.net/images/gtasa_textures/lombard.lombard_build2_4.png
10280,lombard,lombard_build2_5,https://gtxd.net/images/gtasa_textures/lombard.lombard_build2_5.png
10280,lombard,lombard_build3_1,https://gtxd.net/images/gtasa_textures/lombard.lombard_build3_1.png
10280,lombard,lombard_build3_2,https://gtxd.net/images/gtasa_textures/lombard.lombard_build3_2.png
10280,lombard,lombard_build3_3,https://gtxd.net/images/gtasa_textures/lombard.lombard_build3_3.png
10280,lombard,lombard_build3_4,https://gtxd.net/images/gtasa_textures/lombard.lombard_build3_4.png
10280,lombard,lombard_sfe,https://gtxd.net/images/gtasa_textures/lombard.lombard_sfe.png
10280,lombard,pier69_ground1,https://gtxd.net/images/gtasa_textures/lombard.pier69_ground1.png
10280,lombard,sf_garagedr1,https://gtxd.net/images/gtasa_textures/lombard.sf_garagedr1.png
10280,lombard,windy_SF,https://gtxd.net/images/gtasa_textures/lombard.windy_SF.png
10280,lombard,ws_carparknew2,https://gtxd.net/images/gtasa_textures/lombard.ws_carparknew2.png
17546,losflor2_lae2,hydrowin1_LAe,https://gtxd.net/images/gtasa_textures/losflor2_lae2.hydrowin1_LAe.png
17546,losflor2_lae2,ws_rooftarmac1,https://gtxd.net/images/gtasa_textures/losflor2_lae2.ws_rooftarmac1.png
17546,losflor2_lae2,ws_sandstone2,https://gtxd.net/images/gtasa_textures/losflor2_lae2.ws_sandstone2.png
17538,losflor4_lae2,Window1164HV,https://gtxd.net/images/gtasa_textures/losflor4_lae2.Window1164HV.png
17538,losflor4_lae2,doornvent256128,https://gtxd.net/images/gtasa_textures/losflor4_lae2.doornvent256128.png
17538,losflor4_lae2,glassblock_law,https://gtxd.net/images/gtasa_textures/losflor4_lae2.glassblock_law.png
17538,losflor4_lae2,newall3_16c128,https://gtxd.net/images/gtasa_textures/losflor4_lae2.newall3_16c128.png
17538,losflor4_lae2,tarmacplain_bank,https://gtxd.net/images/gtasa_textures/losflor4_lae2.tarmacplain_bank.png
17538,losflor4_lae2,ventc128,https://gtxd.net/images/gtasa_textures/losflor4_lae2.ventc128.png
17538,losflor4_lae2,wallbrown64HV,https://gtxd.net/images/gtasa_textures/losflor4_lae2.wallbrown64HV.png
17538,losflor4_lae2,ws_rooftarmac1,https://gtxd.net/images/gtasa_textures/losflor4_lae2.ws_rooftarmac1.png
1255,lounger,lounger_back,https://gtxd.net/images/gtasa_textures/lounger.lounger_back.png
1255,lounger,lounger_bits,https://gtxd.net/images/gtasa_textures/lounger.lounger_bits.png
8496,lowbuild03_lvs,greyground256128,https://gtxd.net/images/gtasa_textures/lowbuild03_lvs.greyground256128.png
8496,lowbuild03_lvs,vgshopwall01_128,https://gtxd.net/images/gtasa_textures/lowbuild03_lvs.vgshopwall01_128.png
8496,lowbuild03_lvs,vgshopwall02_128,https://gtxd.net/images/gtasa_textures/lowbuild03_lvs.vgshopwall02_128.png
8496,lowbuild03_lvs,vgshopwall03_64,https://gtxd.net/images/gtasa_textures/lowbuild03_lvs.vgshopwall03_64.png
8496,lowbuild03_lvs,vgshopwall04_64,https://gtxd.net/images/gtasa_textures/lowbuild03_lvs.vgshopwall04_64.png
8496,lowbuild03_lvs,vgshopwall05_64,https://gtxd.net/images/gtasa_textures/lowbuild03_lvs.vgshopwall05_64.png
8496,lowbuild03_lvs,vgshopwall06_64,https://gtxd.net/images/gtasa_textures/lowbuild03_lvs.vgshopwall06_64.png
8496,lowbuild03_lvs,vgshopwndw01_128,https://gtxd.net/images/gtasa_textures/lowbuild03_lvs.vgshopwndw01_128.png
14781,lring_gmint3,ROPE_1,https://gtxd.net/images/gtasa_textures/lring_gmint3.ROPE_1.png
14781,lring_gmint3,bras_base,https://gtxd.net/images/gtasa_textures/lring_gmint3.bras_base.png
14781,lring_gmint3,clamp,https://gtxd.net/images/gtasa_textures/lring_gmint3.clamp.png
14781,lring_gmint3,crash_pad,https://gtxd.net/images/gtasa_textures/lring_gmint3.crash_pad.png
14781,lring_gmint3,crash_pad_red,https://gtxd.net/images/gtasa_textures/lring_gmint3.crash_pad_red.png
14781,lring_gmint3,nuringtest,https://gtxd.net/images/gtasa_textures/lring_gmint3.nuringtest.png
14781,lring_gmint3,nuringtest2,https://gtxd.net/images/gtasa_textures/lring_gmint3.nuringtest2.png
14781,lring_gmint3,ringbase,https://gtxd.net/images/gtasa_textures/lring_gmint3.ringbase.png
19466,lsmall_shops,burglry_wall3,https://gtxd.net/images/gtasa_textures/lsmall_shops.burglry_wall3.png
19466,lsmall_shops,ceiling_256,https://gtxd.net/images/gtasa_textures/lsmall_shops.ceiling_256.png
19466,lsmall_shops,cj_white_wall2,https://gtxd.net/images/gtasa_textures/lsmall_shops.cj_white_wall2.png
19466,lsmall_shops,hospital_wall2,https://gtxd.net/images/gtasa_textures/lsmall_shops.hospital_wall2.png
19466,lsmall_shops,lsmall_window01,https://gtxd.net/images/gtasa_textures/lsmall_shops.lsmall_window01.png
19466,lsmall_shops,mp_cloth_vicfloor,https://gtxd.net/images/gtasa_textures/lsmall_shops.mp_cloth_vicfloor.png
19466,lsmall_shops,mp_cloth_wall,https://gtxd.net/images/gtasa_textures/lsmall_shops.mp_cloth_wall.png
19466,lsmall_shops,mp_diner_wood,https://gtxd.net/images/gtasa_textures/lsmall_shops.mp_diner_wood.png
19466,lsmall_shops,mp_furn_floor,https://gtxd.net/images/gtasa_textures/lsmall_shops.mp_furn_floor.png
19466,lsmall_shops,shop_floor1,https://gtxd.net/images/gtasa_textures/lsmall_shops.shop_floor1.png
19466,lsmall_shops,ws_stationfloor,https://gtxd.net/images/gtasa_textures/lsmall_shops.ws_stationfloor.png
8468,luxorland,des_dirt1,https://gtxd.net/images/gtasa_textures/luxorland.des_dirt1.png
8468,luxorland,greyground12802,https://gtxd.net/images/gtasa_textures/luxorland.greyground12802.png
8468,luxorland,luxorfloor01_256,https://gtxd.net/images/gtasa_textures/luxorland.luxorfloor01_256.png
8468,luxorland,luxorfloor02_128,https://gtxd.net/images/gtasa_textures/luxorland.luxorfloor02_128.png
8468,luxorland,luxorwall01_128,https://gtxd.net/images/gtasa_textures/luxorland.luxorwall01_128.png
8468,luxorland,luxorwall02_128,https://gtxd.net/images/gtasa_textures/luxorland.luxorwall02_128.png
3494,luxorpillar04,block2bb,https://gtxd.net/images/gtasa_textures/luxorpillar04.block2bb.png
9043,luxorpillar1,block2bb,https://gtxd.net/images/gtasa_textures/luxorpillar1.block2bb.png
9043,luxorpillar1,luxorpillar01_128,https://gtxd.net/images/gtasa_textures/luxorpillar1.luxorpillar01_128.png
9043,luxorpillar1,plaintarmac1,https://gtxd.net/images/gtasa_textures/luxorpillar1.plaintarmac1.png
3441,luxorpillar2,luxorpillar02_256,https://gtxd.net/images/gtasa_textures/luxorpillar2.luxorpillar02_256.png
2969,lv_ammo,CJ_SLATEDWOOD,https://gtxd.net/images/gtasa_textures/lv_ammo.CJ_SLATEDWOOD.png
8955,lvse_spray1,Alumox64b,https://gtxd.net/images/gtasa_textures/lvse_spray1.Alumox64b.png
8955,lvse_spray1,airvent2_128,https://gtxd.net/images/gtasa_textures/lvse_spray1.airvent2_128.png
8955,lvse_spray1,compressor,https://gtxd.net/images/gtasa_textures/lvse_spray1.compressor.png
8955,lvse_spray1,newindow4,https://gtxd.net/images/gtasa_textures/lvse_spray1.newindow4.png
8955,lvse_spray1,panel2_64a,https://gtxd.net/images/gtasa_textures/lvse_spray1.panel2_64a.png
8955,lvse_spray1,sf_spray1,https://gtxd.net/images/gtasa_textures/lvse_spray1.sf_spray1.png
8955,lvse_spray1,sf_spray2,https://gtxd.net/images/gtasa_textures/lvse_spray1.sf_spray2.png
8955,lvse_spray1,sf_spray3,https://gtxd.net/images/gtasa_textures/lvse_spray1.sf_spray3.png
8955,lvse_spray1,sf_spray_floor1,https://gtxd.net/images/gtasa_textures/lvse_spray1.sf_spray_floor1.png
8955,lvse_spray1,sf_spray_floor2,https://gtxd.net/images/gtasa_textures/lvse_spray1.sf_spray_floor2.png
8955,lvse_spray1,sf_spraydoor1,https://gtxd.net/images/gtasa_textures/lvse_spray1.sf_spraydoor1.png
8955,lvse_spray1,spraypipegz1,https://gtxd.net/images/gtasa_textures/lvse_spray1.spraypipegz1.png
8955,lvse_spray1,welder,https://gtxd.net/images/gtasa_textures/lvse_spray1.welder.png
8590,lwbldstuff03,Alumox64,https://gtxd.net/images/gtasa_textures/lwbldstuff03.Alumox64.png
8590,lwbldstuff03,biglips_128,https://gtxd.net/images/gtasa_textures/lwbldstuff03.biglips_128.png
8590,lwbldstuff03,carfx1,https://gtxd.net/images/gtasa_textures/lwbldstuff03.carfx1.png
8590,lwbldstuff03,filmcase01_64,https://gtxd.net/images/gtasa_textures/lwbldstuff03.filmcase01_64.png
8590,lwbldstuff03,filmstrip01_64,https://gtxd.net/images/gtasa_textures/lwbldstuff03.filmstrip01_64.png
8590,lwbldstuff03,lipstick_64,https://gtxd.net/images/gtasa_textures/lwbldstuff03.lipstick_64.png
356,m4,M4icon,https://gtxd.net/images/gtasa_textures/m4.M4icon.png
356,m4,gun_m4,https://gtxd.net/images/gtasa_textures/m4.gun_m4.png
356,m4,muzzle_texture4,https://gtxd.net/images/gtasa_textures/m4.muzzle_texture4.png
5677,macpark1tr_lae,cobbles_kb_edge_128,https://gtxd.net/images/gtasa_textures/macpark1tr_lae.cobbles_kb_edge_128.png
5677,macpark1tr_lae,grasslong256,https://gtxd.net/images/gtasa_textures/macpark1tr_lae.grasslong256.png
5677,macpark1tr_lae,macbrij1_LAe,https://gtxd.net/images/gtasa_textures/macpark1tr_lae.macbrij1_LAe.png
5677,macpark1tr_lae,macpath_LAe,https://gtxd.net/images/gtasa_textures/macpark1tr_lae.macpath_LAe.png
5677,macpark1tr_lae,mudyforest256,https://gtxd.net/images/gtasa_textures/macpark1tr_lae.mudyforest256.png
5677,macpark1tr_lae,roughwall_kb_semless,https://gtxd.net/images/gtasa_textures/macpark1tr_lae.roughwall_kb_semless.png
5677,macpark1tr_lae,sm_rock2_desert,https://gtxd.net/images/gtasa_textures/macpark1tr_lae.sm_rock2_desert.png
14425,madbedrooms,AH_fancyceil,https://gtxd.net/images/gtasa_textures/madbedrooms.AH_fancyceil.png
14425,madbedrooms,AH_flroortile12,https://gtxd.net/images/gtasa_textures/madbedrooms.AH_flroortile12.png
14425,madbedrooms,ab_tile2,https://gtxd.net/images/gtasa_textures/madbedrooms.ab_tile2.png
14425,madbedrooms,ab_wood_pot,https://gtxd.net/images/gtasa_textures/madbedrooms.ab_wood_pot.png
14425,madbedrooms,ah_corn1,https://gtxd.net/images/gtasa_textures/madbedrooms.ah_corn1.png
14425,madbedrooms,ah_wallstyle1,https://gtxd.net/images/gtasa_textures/madbedrooms.ah_wallstyle1.png
14425,madbedrooms,ah_wallstyle2,https://gtxd.net/images/gtasa_textures/madbedrooms.ah_wallstyle2.png
14483,maddogsdoors,Alumox64,https://gtxd.net/images/gtasa_textures/maddogsdoors.Alumox64.png
14483,maddogsdoors,CJ_WOODDOOR2,https://gtxd.net/images/gtasa_textures/maddogsdoors.CJ_WOODDOOR2.png
14389,madpoolbit,AH_bgmartiles,https://gtxd.net/images/gtasa_textures/madpoolbit.AH_bgmartiles.png
14389,madpoolbit,AH_flroortile4,https://gtxd.net/images/gtasa_textures/madpoolbit.AH_flroortile4.png
14389,madpoolbit,AH_flroortile7,https://gtxd.net/images/gtasa_textures/madpoolbit.AH_flroortile7.png
14389,madpoolbit,AH_flroortile12,https://gtxd.net/images/gtasa_textures/madpoolbit.AH_flroortile12.png
14389,madpoolbit,ab_tile2,https://gtxd.net/images/gtasa_textures/madpoolbit.ab_tile2.png
14389,madpoolbit,ab_wood_pot,https://gtxd.net/images/gtasa_textures/madpoolbit.ab_wood_pot.png
14389,madpoolbit,ah_corn1,https://gtxd.net/images/gtasa_textures/madpoolbit.ah_corn1.png
14389,madpoolbit,ah_wallstyle1,https://gtxd.net/images/gtasa_textures/madpoolbit.ah_wallstyle1.png
14389,madpoolbit,ah_wallstyle2,https://gtxd.net/images/gtasa_textures/madpoolbit.ah_wallstyle2.png
14389,madpoolbit,concpanel_la,https://gtxd.net/images/gtasa_textures/madpoolbit.concpanel_la.png
14389,madpoolbit,marbletile8b,https://gtxd.net/images/gtasa_textures/madpoolbit.marbletile8b.png
14389,madpoolbit,mp_gs_flowerwall,https://gtxd.net/images/gtasa_textures/madpoolbit.mp_gs_flowerwall.png
14389,madpoolbit,mp_gs_mud,https://gtxd.net/images/gtasa_textures/madpoolbit.mp_gs_mud.png
14389,madpoolbit,mp_gs_pooltiles,https://gtxd.net/images/gtasa_textures/madpoolbit.mp_gs_pooltiles.png
14389,madpoolbit,mp_shop_window,https://gtxd.net/images/gtasa_textures/madpoolbit.mp_shop_window.png
14389,madpoolbit,washapartwall1_256,https://gtxd.net/images/gtasa_textures/madpoolbit.washapartwall1_256.png
14389,madpoolbit,ws_stationfloor,https://gtxd.net/images/gtasa_textures/madpoolbit.ws_stationfloor.png
14636,mafcas_signs,sign_careful,https://gtxd.net/images/gtasa_textures/mafcas_signs.sign_careful.png
14636,mafcas_signs,sign_caution,https://gtxd.net/images/gtasa_textures/mafcas_signs.sign_caution.png
14636,mafcas_signs,sign_donot,https://gtxd.net/images/gtasa_textures/mafcas_signs.sign_donot.png
14636,mafcas_signs,sign_notice,https://gtxd.net/images/gtasa_textures/mafcas_signs.sign_notice.png
14630,mafcas_xitbox,sw_door07,https://gtxd.net/images/gtasa_textures/mafcas_xitbox.sw_door07.png
14635,mafcasgenstuff,CJ_OIL_DRUM_L0,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.CJ_OIL_DRUM_L0.png
14635,mafcasgenstuff,CJ_SHEET2,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.CJ_SHEET2.png
14635,mafcasgenstuff,CJ_SHEET2HOLES,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.CJ_SHEET2HOLES.png
14635,mafcasgenstuff,CJ_SLATEDWOOD,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.CJ_SLATEDWOOD.png
14635,mafcasgenstuff,CJ_plating,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.CJ_plating.png
14635,mafcasgenstuff,Gen_Meshfencing,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.Gen_Meshfencing.png
14635,mafcasgenstuff,ab_airconunit,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.ab_airconunit.png
14635,mafcasgenstuff,cj_plating2,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.cj_plating2.png
14635,mafcasgenstuff,cj_plating3,https://gtxd.net/images/gtasa_textures/mafcasgenstuff.cj_plating3.png
